,Open,High,Low,Close,Volume
2024-01-01 16:30:00,153.03471958334973,153.0347460984849,153.03292377897483,153.03304895336777,9115797
2024-01-01 16:31:00,153.04437254279154,153.04603983889257,152.87971152486304,152.8798562191077,3230783
2024-01-01 16:32:00,152.90553617293554,152.90567948611084,152.86388493573617,152.8639957408535,1801176
2024-01-01 16:33:00,152.84067524214518,152.84107397581633,152.81433456112075,152.81490680851553,9208996
2024-01-01 16:34:00,152.79726947150684,152.79774671934166,152.74062088067043,152.74141414234168,1056898
2024-01-01 16:35:00,152.72815656299392,152.72817140385646,152.7229740897998,152.72298647638993,3700163
2024-01-01 16:36:00,152.71972441660586,152.86400189341472,152.71910473060518,152.86330335441505,5509624
2024-01-01 16:37:00,152.87816845459994,152.91536735464177,152.8780179291757,152.91533273677692,7655038
2024-01-01 16:38:00,152.92867899456613,152.92882469644942,152.87442360532455,152.87471452474102,2721942
2024-01-01 16:39:00,152.8692354403119,152.92175412369883,152.86875091015335,152.92153628716758,6718007
2024-01-01 16:40:00,152.90280340067503,153.03232550310676,152.902619378438,153.0315911212891,7868178
2024-01-01 16:41:00,153.02179473577982,153.10565814666288,153.0214324991336,153.10540450845465,5307518
2024-01-01 16:42:00,153.12812142961053,153.12817106509243,153.11300400555803,153.11303822048404,5521039
2024-01-01 16:43:00,153.104434337784,153.10444597207405,153.0661142962036,153.0665830546576,8998461
2024-01-01 16:44:00,153.0447113000946,153.1232207991259,153.0446788813078,153.12309457489565,6249366
2024-01-01 16:45:00,153.14130437848542,153.15665176706258,153.14109034679672,153.15629881471747,7243559
2024-01-01 16:46:00,153.16651809443573,153.22812528590103,153.16582846124132,153.2279331760256,6439341
2024-01-01 16:47:00,153.2120094202413,153.28029305079272,153.2119389215109,153.27968283511706,7195812
2024-01-01 16:48:00,153.29222083028694,153.36428213835774,153.2912832627309,153.36321112533176,9417408
2024-01-01 16:49:00,153.36928993625455,153.36964738431513,153.32516966774483,153.32526391865386,1692580
2024-01-01 16:50:00,153.32786658078624,153.42995696549588,153.32776949382625,153.42935660494211,1648610
2024-01-01 16:51:00,153.45155697588444,153.4516489678331,153.44753973146484,153.44761835723176,1711614
2024-01-01 16:52:00,153.43747801327035,153.6112063007515,153.43563264743628,153.60994667749466,3371165
2024-01-01 16:53:00,153.6079669927678,153.6080696371619,153.55967533728426,153.5601263855726,7852198
2024-01-01 16:54:00,153.55230873466402,153.69671644146356,153.55112768246238,153.69652861840757,2533808
2024-01-01 16:55:00,153.68273190526773,153.7150817200553,153.68272748680596,153.71485838226843,2436313
2024-01-01 16:56:00,153.70505925319196,153.70532663436114,153.66790297081081,153.66791617992627,7257420
2024-01-01 16:57:00,153.67153438006497,153.6716769401313,153.6338049728981,153.63386354669345,8672949
2024-01-01 16:58:00,153.57719776570408,153.61248930572827,153.5770097881038,153.61238406056017,4464685
2024-01-01 16:59:00,153.6148848182225,153.64836811245203,153.61479154483052,153.6480938783287,8406358
2024-01-01 17:00:00,153.67106473406682,153.6915572164454,153.6709734826343,153.69139526452773,8911915
2024-01-01 17:01:00,153.6790521420655,153.67932893130416,153.65014806385028,153.65044789358595,8845738
2024-01-01 17:02:00,153.63920287326272,153.65173371335385,153.63919963977872,153.651718089985,9167648
2024-01-01 17:03:00,153.66864648151983,153.82066731196085,153.6680897579169,153.8194441936127,1445402
2024-01-01 17:04:00,153.82701201008192,153.95592423418827,153.8269425906115,153.95545991112294,8598216
2024-01-01 17:05:00,153.9719782483483,153.99222651675214,153.97187357172075,153.99220383501216,1671969
2024-01-01 17:06:00,153.97906214843627,153.99834633569452,153.97900027850926,153.99829050682354,3217188
2024-01-01 17:07:00,154.0268116069087,154.02687411358534,154.01067080887384,154.01069657402303,6757250
2024-01-01 17:08:00,154.00426226874563,154.06136847958604,154.00388259501696,154.0611078325337,8414571
2024-01-01 17:09:00,154.0292422071204,154.02974117824752,153.9854692316541,153.9854927665366,1551356
2024-01-01 17:10:00,153.98686932414435,153.9869369903018,153.96867214626366,153.96884937576388,8387028
2024-01-01 17:11:00,153.94001092049763,153.94047556567554,153.84308484828728,153.84356986356175,2138016
2024-01-01 17:12:00,153.87502289768975,153.8776235457552,153.874654819283,153.8774547852139,3265058
2024-01-01 17:13:00,153.87647935830486,153.9306997943037,153.87589648760465,153.930428961353,9016138
2024-01-01 17:14:00,153.9378605704425,153.93804918497798,153.8961804380335,153.89642432970248,7575007
2024-01-01 17:15:00,153.9081171836043,154.02158546164435,153.90681027320065,154.02072609035105,2528021
2024-01-01 17:16:00,154.00779562594516,154.00872026128127,153.9292667455867,153.9295213794691,3446953
2024-01-01 17:17:00,153.9432701849478,153.94376265629683,153.81976365096372,153.82000925415448,9415011
2024-01-01 17:18:00,153.82988287014632,153.84046648684009,153.82976293873665,153.84046578673903,7955428
2024-01-01 17:19:00,153.85199990605534,153.9244109904661,153.85106401687244,153.92420627640612,2210058
2024-01-01 17:20:00,153.89319206911225,154.05745192292386,153.89280135667423,154.05700715701673,4019816
2024-01-01 17:21:00,154.0537020539649,154.05379179525107,154.02475466737891,154.02486809744292,2108684
2024-01-01 17:22:00,153.96940243162072,154.1113405868605,153.96859749098627,154.11115045434238,6473627
2024-01-01 17:23:00,154.1078353108201,154.11140086302447,154.10783294119926,154.1113985637527,5595248
2024-01-01 17:24:00,154.1351668045588,154.13518489914864,154.1011887031023,154.10131513614056,3297998
2024-01-01 17:25:00,154.0936120362479,154.17279536698814,154.09349574084123,154.17262307714915,3869812
2024-01-01 17:26:00,154.18099514824053,154.22623023665983,154.18047579583072,154.22613417824036,1530207
2024-01-01 17:27:00,154.2491601879518,154.2503053189075,154.1068761048641,154.107803885358,4051748
2024-01-01 17:28:00,154.10533615494307,154.2258500526319,154.10530828234948,154.22480782639877,9476611
2024-01-01 17:29:00,154.24071848691148,154.33447956114404,154.24067159172725,154.33446627206183,2399992
2024-01-01 17:30:00,154.31272179428842,154.31321891718358,154.28903583571014,154.28943500135938,8807805
2024-01-01 17:31:00,154.30319550553816,154.32355994451086,154.30306117506515,154.32321296581844,8736306
2024-01-01 17:32:00,154.30603224224058,154.36460005887437,154.30553216199843,154.36458073856585,2909585
2024-01-01 17:33:00,154.35282185654148,154.38810064057392,154.35258916280884,154.38795170523537,8967958
2024-01-01 17:34:00,154.3833247592031,154.3834373863426,154.3485896737394,154.3487266115296,5582108
2024-01-01 17:35:00,154.35386209201366,154.35444446738984,154.30005945644805,154.30015191534113,3032769
2024-01-01 17:36:00,154.27958142131774,154.30145609573344,154.279565603774,154.3014398879258,3996495
2024-01-01 17:37:00,154.29762345838927,154.39594974899143,154.29669896195156,154.39517936101703,7893301
2024-01-01 17:38:00,154.40032427983886,154.44098938021156,154.40021856435771,154.44041163822803,9153722
2024-01-01 17:39:00,154.42938358715224,154.4294412358122,154.41492611024802,154.4150644254838,8310343
2024-01-01 17:40:00,154.43326099496798,154.47856590028698,154.43288255739944,154.47791963276137,2687954
2024-01-01 17:41:00,154.48047222667878,154.48159216494187,154.25945296849534,154.2611798409413,5286018
2024-01-01 17:42:00,154.26137300469784,154.3534970786723,154.2609050971477,154.3530619799838,1662896
2024-01-01 17:43:00,154.35881391884624,154.35973440246974,154.22077499111717,154.22207910816041,5228052
2024-01-01 17:44:00,154.22464679978253,154.22467533450106,154.1973458691017,154.19741341273576,4125280
2024-01-01 17:45:00,154.19118141387537,154.19145375420595,154.1138161008965,154.1143733738401,2475926
2024-01-01 17:46:00,154.114401035411,154.1144197673241,154.01756401671472,154.01789523738083,9865006
2024-01-01 17:47:00,154.05963919490642,154.11169084235848,154.05886251155886,154.11057668600867,8400152
2024-01-01 17:48:00,154.11858844824886,154.11876469962422,154.0774349216829,154.0778302954933,2582749
2024-01-01 17:49:00,154.06810426902678,154.1078703549413,154.06784119418543,154.10781942161663,5606220
2024-01-01 17:50:00,154.1170574254286,154.1170597276778,154.10749932746566,154.10750257461711,5602538
2024-01-01 17:51:00,154.11874963854208,154.148074812538,154.11847223089907,154.14756200290563,6371886
2024-01-01 17:52:00,154.1690181240393,154.16903166398242,154.15668938834293,154.15678854135965,6206415
2024-01-01 17:53:00,154.16927566113156,154.17046253483943,154.0603423565325,154.0612064273128,1050073
2024-01-01 17:54:00,154.05003913000658,154.14187877372052,154.04956068038908,154.14125935806996,5529098
2024-01-01 17:55:00,154.11956715970334,154.11985400341587,154.10618129247277,154.10651992731374,9329646
2024-01-01 17:56:00,154.0865152998036,154.08754225797537,153.98959695304455,153.98989725333757,4957156
2024-01-01 17:57:00,154.01250066725842,154.01268382595526,153.96004554021428,153.96025215442071,4642777
2024-01-01 17:58:00,153.95978622362287,154.08029142737342,153.95876530377637,154.07910087936122,1462561
2024-01-01 17:59:00,154.09283462605458,154.14807250813766,154.0919452412404,154.14792727228308,6985189
2024-01-01 18:00:00,154.1447771711142,154.1448134738609,154.124380965264,154.1243855316354,7800820
2024-01-01 18:01:00,154.11990912014062,154.12013241483373,154.10055562483447,154.1008038028826,2283309
2024-01-01 18:02:00,154.1076481156696,154.1078872114336,154.07908109471742,154.0793571013967,8635271
2024-01-01 18:03:00,154.09538224651288,154.24293178150606,154.09451977963357,154.24268712496118,4238699
2024-01-01 18:04:00,154.22697180096029,154.27584779643823,154.22681543447635,154.27548715057836,6744723
2024-01-01 18:05:00,154.27715307777578,154.31231386661167,154.2766924606071,154.3120080406468,5809055
2024-01-01 18:06:00,154.35223500786128,154.3949127672746,154.35161872693067,154.39485292224825,8853068
2024-01-01 18:07:00,154.3939599547221,154.4166662128233,154.39380172687507,154.41664404633755,1709244
2024-01-01 18:08:00,154.43405897057175,154.43413053695832,154.3999712232184,154.40000461525557,2298244
2024-01-01 18:09:00,154.40114506671696,154.40128765374683,154.3880867671379,154.3882099112546,7725865
2024-01-01 18:10:00,154.40663748011323,154.40665687815226,154.38604891168714,154.38604905236375,2686708
2024-01-01 18:11:00,154.36535377784975,154.38655098605037,154.36535265588694,154.38654513281375,9856484
2024-01-01 18:12:00,154.38160744540514,154.44630635849157,154.3812087997577,154.44608571514414,5327199
2024-01-01 18:13:00,154.43321111595782,154.4535313199244,154.4332026076585,154.4534740013172,1626665
2024-01-01 18:14:00,154.44297288662762,154.5134786838728,154.44268387209314,154.51343352191125,4589326
2024-01-01 18:15:00,154.52004611939603,154.52006172684392,154.51056126438627,154.51058214504224,8743635
2024-01-01 18:16:00,154.53720547281253,154.53725023475758,154.5199300161188,154.52004467902916,1626987
2024-01-01 18:17:00,154.52244214008033,154.52418398440452,154.36748345599526,154.36905449745322,9095172
2024-01-01 18:18:00,154.36290623992218,154.443348164984,154.36262207473376,154.44317143839132,3017255
2024-01-01 18:19:00,154.43624163996788,154.47364016521246,154.43596093752515,154.4733231679098,5737572
2024-01-01 18:20:00,154.47694184861615,154.5545654938772,154.4768373952126,154.55380522995065,5611744
2024-01-01 18:21:00,154.56868107376366,154.57105103634984,154.3332769004645,154.33339554072415,1083176
2024-01-01 18:22:00,154.3513845625234,154.49799999153217,154.35058913848925,154.49795070887467,5769401
2024-01-01 18:23:00,154.50090353912054,154.50099110998275,154.49053908873435,154.49057645970353,7939776
2024-01-01 18:24:00,154.47281456267874,154.5805638750507,154.47281428510658,154.57959019508885,7631221
2024-01-01 18:25:00,154.58951338750848,154.58960992245537,154.50202917093515,154.50263297138238,7407896
2024-01-01 18:26:00,154.49845726573426,154.55368548725997,154.49784067076405,154.55338884415426,7576697
2024-01-01 18:27:00,154.54912392095264,154.5491537325421,154.47496897245892,154.47540686810774,2051554
2024-01-01 18:28:00,154.4698191244323,154.469980111954,154.43014818752138,154.4306522458983,3898673
2024-01-01 18:29:00,154.45525249433368,154.58291245218473,154.45507261461233,154.58187075815488,5583998
2024-01-01 18:30:00,154.60452025622314,154.604585350672,154.57041893990984,154.5705651410512,9281020
2024-01-01 18:31:00,154.56050790488393,154.59092856305625,154.56033057754348,154.59080474710146,5123640
2024-01-01 18:32:00,154.58575507613526,154.66229555430652,154.58506987461075,154.66149576969232,1472760
2024-01-01 18:33:00,154.6460198861464,154.70344942316504,154.64587413940382,154.70327067438876,8918338
2024-01-01 18:34:00,154.69004206772576,154.71845302492292,154.68995624414003,154.71835330105353,7014050
2024-01-01 18:35:00,154.75013544990156,154.7502940069148,154.749934365104,154.7500372931744,1387344
2024-01-01 18:36:00,154.75232481966225,154.939863200309,154.7514692844713,154.93945633067244,7055310
2024-01-01 18:37:00,154.95278395370624,154.952792576699,154.93845163204006,154.93845465799143,2210325
2024-01-01 18:38:00,154.9510087019061,154.9576433306878,154.95086841041226,154.95749876262656,6271981
2024-01-01 18:39:00,155.00189737147878,155.0429095127542,155.00127795737208,155.042370793812,8977971
2024-01-01 18:40:00,155.02838608593117,155.13236918992348,155.0282599767937,155.13154611845647,7432809
2024-01-01 18:41:00,155.1225165109871,155.22717986441538,155.12131409865057,155.22709778676497,3311882
2024-01-01 18:42:00,155.2332920331491,155.2808101169023,155.23325071756662,155.28015589895503,9456677
2024-01-01 18:43:00,155.25965771980398,155.2601906653518,155.19398960074787,155.1949011983935,5652595
2024-01-01 18:44:00,155.1911958797447,155.32673630760604,155.19013134975745,155.3251408003032,6696204
2024-01-01 18:45:00,155.3433241185435,155.34366773693603,155.23860616340073,155.23960818528596,5521771
2024-01-01 18:46:00,155.21391254170808,155.2668980108528,155.21371845319504,155.26659538612472,5022770
2024-01-01 18:47:00,155.2480536565627,155.2480773561645,155.21096030425431,155.21153887365932,6991098
2024-01-01 18:48:00,155.1958214634505,155.21007220217209,155.19581528289436,155.2100636406931,1770532
2024-01-01 18:49:00,155.23071328957718,155.23912919948253,155.23039258503493,155.2390826023119,2032819
2024-01-01 18:50:00,155.23721061786068,155.26786430351135,155.23686358668354,155.2675353070568,1102591
2024-01-01 18:51:00,155.2467275181016,155.30397801278673,155.24657199162286,155.30380345907878,6258051
2024-01-01 18:52:00,155.29626068344962,155.4329202288286,155.29525322784542,155.4326279894302,8738414
2024-01-01 18:53:00,155.44992195683508,155.4714138298193,155.44960075471263,155.47139781152586,8809150
2024-01-01 18:54:00,155.47029209442306,155.47044375917014,155.4557939450177,155.45594492150076,6024470
2024-01-01 18:55:00,155.4611535405884,155.53534763900618,155.46081772499832,155.53441101822813,1996023
2024-01-01 18:56:00,155.54319543232182,155.6310686860564,155.54317804506996,155.63044726289544,2438259
2024-01-01 18:57:00,155.62617296994026,155.6263822561325,155.5384267164933,155.53846043054847,7912365
2024-01-01 18:58:00,155.53134892377986,155.58904515578863,155.53134363688878,155.58846053762335,8072813
2024-01-01 18:59:00,155.57773875324878,155.64723394557194,155.5770720651517,155.64655274553078,5914105
2024-01-01 19:00:00,155.65383218077267,155.6539969340316,155.62677545772377,155.62694483006322,5763670
2024-01-01 19:01:00,155.60738928764198,155.73881566435497,155.60697493832362,155.73754547153652,7057090
2024-01-01 19:02:00,155.75762320342056,155.75768193162628,155.7294081756547,155.72941858422215,3773436
2024-01-01 19:03:00,155.73430417710904,155.74288813832115,155.7341980787624,155.74275724491181,2094408
2024-01-01 19:04:00,155.71963560054056,155.73287356172833,155.71963548048873,155.73284401046132,6833411
2024-01-01 19:05:00,155.73012416833316,155.7376795713356,155.73009900851838,155.7376240906817,4645872
2024-01-01 19:06:00,155.7588070259876,155.75935843035444,155.65532748290502,155.6558286723785,6136856
2024-01-01 19:07:00,155.6791063516193,155.67984075265707,155.54688241976697,155.54732397464974,4702831
2024-01-01 19:08:00,155.5428967010976,155.67533004494862,155.54283477910602,155.67490655344872,1821114
2024-01-01 19:09:00,155.65242825598764,155.652546910097,155.612035651378,155.6125593640494,2590353
2024-01-01 19:10:00,155.61948184380154,155.62012584755388,155.53829154389976,155.5390026184593,8720044
2024-01-01 19:11:00,155.55418047732067,155.55615367070484,155.3734143614793,155.37511576728522,4073890
2024-01-01 19:12:00,155.3752533939585,155.37563021987413,155.32887688049507,155.3290569483052,6094430
2024-01-01 19:13:00,155.32485729485984,155.3249298780273,155.22863290909842,155.22988240794538,2983031
2024-01-01 19:14:00,155.2083088671253,155.36190412477268,155.20736862929596,155.36091074042585,4851106
2024-01-01 19:15:00,155.3602699057374,155.44297720663403,155.3596232888935,155.4429433467157,3912219
2024-01-01 19:16:00,155.47650536144707,155.47696507424314,155.3927863372396,155.3930538489181,1229355
2024-01-01 19:17:00,155.38093095490106,155.57216545672838,155.38055990162584,155.5716568026826,8439364
2024-01-01 19:18:00,155.58309550915752,155.65201045056835,155.58222470052834,155.65162800470773,6670677
2024-01-01 19:19:00,155.64532729872616,155.6454913459722,155.62975574432295,155.6299564643551,2822352
2024-01-01 19:20:00,155.6475862989255,155.64817797828326,155.43866415083232,155.43907660031627,4577225
2024-01-01 19:21:00,155.44031879579646,155.6230315698142,155.43952932770065,155.6207376166923,4001798
2024-01-01 19:22:00,155.62573195398832,155.62667618403177,155.51593284478201,155.5162318199796,3773699
2024-01-01 19:23:00,155.5175616910592,155.5180727187129,155.39163873965785,155.39190674465394,2857961
2024-01-01 19:24:00,155.36524602594886,155.47525563270466,155.36520780591948,155.47497457649774,2466494
2024-01-01 19:25:00,155.47384182176572,155.6684924120914,155.47341492839223,155.66825808973795,2224214
2024-01-01 19:26:00,155.69766816365214,155.7797793878294,155.69679159103484,155.77963266888784,9668788
2024-01-01 19:27:00,155.78306964745286,155.82720459456505,155.78291737898127,155.82719207062934,4258759
2024-01-01 19:28:00,155.82170558612452,155.87774371966674,155.82124466000496,155.87717237152313,7971399
2024-01-01 19:29:00,155.89602151692654,155.9478722878023,155.89540774111816,155.94733151092092,3953828
2024-01-01 19:30:00,155.94695276950176,156.01095835456232,155.9467655679349,156.01015785265008,2643718
2024-01-01 19:31:00,155.99912107714434,156.03575964251485,155.99911633018363,156.0357467006649,9483413
2024-01-01 19:32:00,156.07022834855547,156.07024636285874,156.04743638715672,156.04753445874056,3528995
2024-01-01 19:33:00,156.0733277593725,156.0733282583686,156.046304963538,156.04631231457907,4004887
2024-01-01 19:34:00,156.0787352675771,156.07938897146647,155.9908692225369,155.99115031807807,6740993
2024-01-01 19:35:00,156.01108375103405,156.01126692746354,155.97280409143164,155.9729254293626,5127983
2024-01-01 19:36:00,155.98182348715412,155.9832355966136,155.84392276084253,155.84456693294428,8097867
2024-01-01 19:37:00,155.84007763073842,155.84058776078717,155.84007490829532,155.84057339963778,1856878
2024-01-01 19:38:00,155.84729048613028,155.84803949594368,155.76682179399276,155.76721443551665,1192233
2024-01-01 19:39:00,155.7557978507823,155.75675010760304,155.68405567818866,155.68493664426643,9686774
2024-01-01 19:40:00,155.6734123431324,155.70274065736655,155.67327242215592,155.70261494851363,4674469
2024-01-01 19:41:00,155.66547810453002,155.81598017965484,155.6652973162284,155.81466257796407,6032311
2024-01-01 19:42:00,155.80585501799214,155.89029442423606,155.80552230692442,155.8898903694785,4887805
2024-01-01 19:43:00,155.84096409875428,155.84175445631257,155.77095375809344,155.77116687864117,7869773
2024-01-01 19:44:00,155.7690329760044,155.76951648802938,155.69755009172056,155.69777851294793,2445969
2024-01-01 19:45:00,155.6913183586707,155.7753265176579,155.69059936499332,155.77470728048314,3654392
2024-01-01 19:46:00,155.79810390883327,155.7987390956639,155.70143971660923,155.70187965261528,8858463
2024-01-01 19:47:00,155.6776986014226,155.68820223339662,155.67761095174353,155.6880888528152,2281085
2024-01-01 19:48:00,155.66623711675226,155.73511444762897,155.66571441093663,155.73460702181742,8315962
2024-01-01 19:49:00,155.73145590480274,155.7320363621782,155.662631398904,155.6629087600244,7501837
2024-01-01 19:50:00,155.66005631126697,155.67481864829784,155.65992036224327,155.67481580725592,1654247
2024-01-01 19:51:00,155.6896543610384,155.68991351626448,155.57438637446958,155.57468763654984,5375724
2024-01-01 19:52:00,155.58696364934778,155.58725226389046,155.53152319942993,155.53161848735039,9728165
2024-01-01 19:53:00,155.51481473729555,155.560256980836,155.51473933024877,155.56019831500296,8619898
2024-01-01 19:54:00,155.54188240049737,155.54310088987052,155.4397522700143,155.44001062509147,5937755
2024-01-01 19:55:00,155.44123934421208,155.47843664070578,155.4410776177065,155.47796008347163,4749114
2024-01-01 19:56:00,155.47347989229067,155.4801565852609,155.47346380065406,155.48015323777335,9198546
2024-01-01 19:57:00,155.48179011143117,155.52720053440322,155.48160095795907,155.52682678861729,1850756
2024-01-01 19:58:00,155.52916906139916,155.54811359091497,155.52914425706206,155.54796628419288,2857323
2024-01-01 19:59:00,155.56607847200866,155.65915443621395,155.56571076228818,155.65779170538588,1034497
2024-01-01 20:00:00,155.67220058537976,155.67220378266097,155.6711798064747,155.67127432446847,6580169
2024-01-01 20:01:00,155.68602436309303,155.68609824658424,155.64149142156853,155.64159124257765,8176210
2024-01-01 20:02:00,155.6520923025726,155.65493824278605,155.6520359724524,155.65485090389407,3648668
2024-01-01 20:03:00,155.65356367337696,155.70135308854324,155.6532202787936,155.7008801956208,9241616
2024-01-01 20:04:00,155.71857079533106,155.71864580803887,155.70840172163793,155.70843400079943,4154610
2024-01-01 20:05:00,155.70019832668865,155.7153960533612,155.7001793225717,155.715347559059,6486060
2024-01-01 20:06:00,155.72745592316124,155.72776679483854,155.66424072022818,155.66444872473804,9465397
2024-01-01 20:07:00,155.6713034709081,155.67190834977353,155.61659993160774,155.61661216328372,4063970
2024-01-01 20:08:00,155.6085050271851,155.60945170295975,155.51089576013484,155.51123827242355,5882726
2024-01-01 20:09:00,155.50962930976715,155.65272018077164,155.50960815675788,155.6510387092606,1924744
2024-01-01 20:10:00,155.6434184912874,155.64412128132685,155.55740251939662,155.55800191559865,6109479
2024-01-01 20:11:00,155.57594557545025,155.57637676775232,155.5072695173802,155.5078768100357,9886972
2024-01-01 20:12:00,155.5259557463132,155.5265071471086,155.4557599624791,155.45578808074578,5195889
2024-01-01 20:13:00,155.4185395947019,155.52941338939428,155.41811377922582,155.52912077973224,5508980
2024-01-01 20:14:00,155.51856065810102,155.5186553158506,155.5098546317049,155.50996115011574,7695213
2024-01-01 20:15:00,155.50936517629572,155.61156754810406,155.50828896711707,155.61075895872472,9656179
2024-01-01 20:16:00,155.62349983813806,155.62372507017955,155.56187403061966,155.56214297582963,9218747
2024-01-01 20:17:00,155.534812749849,155.58793386175216,155.53454112286929,155.5876305806943,1245954
2024-01-01 20:18:00,155.56788678144997,155.5679725227285,155.52635156748482,155.5264366191852,2685322
2024-01-01 20:19:00,155.51261250103622,155.69840105216952,155.5122972533059,155.69704281213825,9255231
2024-01-01 20:20:00,155.69455557526516,155.69515044801292,155.60838157699703,155.6083897989908,6920967
2024-01-01 20:21:00,155.62613305423767,155.63646947741464,155.6257821778514,155.6362958669355,5721523
2024-01-01 20:22:00,155.61792717739795,155.69001644350405,155.61768205174891,155.68941972198607,2128955
2024-01-01 20:23:00,155.70310504235113,155.7258608916237,155.70299598311587,155.7254407176593,5381569
2024-01-01 20:24:00,155.71070144802525,155.71495044973017,155.71065926015714,155.7148266378632,3548157
2024-01-01 20:25:00,155.7192052144953,155.71924383217092,155.70851684961846,155.70853491039463,1158393
2024-01-01 20:26:00,155.73706945298156,155.73713497551114,155.71574683866115,155.71576455747513,8138920
2024-01-01 20:27:00,155.6905826417472,155.70823488918177,155.6905798384045,155.7081413222057,2056212
2024-01-01 20:28:00,155.71353369304822,155.78721051854956,155.71328823023703,155.7870081920157,6048132
2024-01-01 20:29:00,155.7644736292672,155.964133883177,155.76250212517502,155.96302358515797,3217401
2024-01-01 20:30:00,155.95577012008135,155.95613204906076,155.9230922066205,155.92338699082288,8193506
2024-01-01 20:31:00,155.9274995572352,155.92771931613916,155.81939599257535,155.8204344324879,5963205
2024-01-01 20:32:00,155.81172719327995,155.81740629272645,155.81171093163653,155.8173965424657,2542267
2024-01-01 20:33:00,155.83182924554458,156.02255425486732,155.83034214297345,156.02222156452436,4443934
2024-01-01 20:34:00,156.0161990665861,156.01630622432495,155.96284578667004,155.96337741747755,3651838
2024-01-01 20:35:00,155.96116728039294,156.09587573679974,155.95960130218302,156.09505157999237,3953867
2024-01-01 20:36:00,156.10875400995482,156.23075124975398,156.10791185396926,156.22985141911028,8180584
2024-01-01 20:37:00,156.2571269478627,156.25718082759505,156.19005989398258,156.19047381443963,5983570
2024-01-01 20:38:00,156.20176130677095,156.23904609806098,156.20171655827812,156.2387767325464,2358923
2024-01-01 20:39:00,156.23028639822644,156.37002686542277,156.22922293820616,156.3698584521246,4696246
2024-01-01 20:40:00,156.3896213495546,156.38991136851863,156.34380259416687,156.3440951247671,6573488
2024-01-01 20:41:00,156.3367351467673,156.33682774338763,156.33196873723426,156.33206206786275,7806785
2024-01-01 20:42:00,156.34958983329216,156.3497840234599,156.2899972727587,156.290478444726,4561078
2024-01-01 20:43:00,156.2398166700614,156.24077929754407,156.21458995470977,156.21506619577934,4235092
2024-01-01 20:44:00,156.21970828305834,156.2198152341646,156.16793254775325,156.168240136767,5854014
2024-01-01 20:45:00,156.17694508810305,156.17787098585126,156.07572789289213,156.0765592050734,4966215
2024-01-01 20:46:00,156.08642661977015,156.08644795714662,156.08303686851445,156.08310922619583,4844774
2024-01-01 20:47:00,156.08200358264878,156.08209752156793,156.02621029287644,156.02691280967593,6062308
2024-01-01 20:48:00,156.0283346028477,156.04929282481228,156.02808117755225,156.04904646749935,3256924
2024-01-01 20:49:00,156.05072710713316,156.05170054009002,155.93072606055182,155.9315473364606,6350434
2024-01-01 20:50:00,155.94711269882802,155.9612632422522,155.94682874398325,155.96124373825384,7026533
2024-01-01 20:51:00,155.9956561028911,156.03058989789253,155.9952215487487,156.03014577593055,5481625
2024-01-01 20:52:00,156.03138854952917,156.03172244668016,155.87797040016855,155.8785121208615,9219850
2024-01-01 20:53:00,155.8723012151988,155.91198563253593,155.87223626652747,155.91157290857308,6675747
2024-01-01 20:54:00,155.90460922657732,156.0115319391012,155.90385454806403,156.01118785484434,4353506
2024-01-01 20:55:00,155.99437420547167,155.99529446604186,155.9198353643623,155.92074575289035,7121995
2024-01-01 20:56:00,155.92609630665854,156.05546648873235,155.92559898587552,156.05505763246688,9580383
2024-01-01 20:57:00,156.04715133964834,156.09187295437115,156.04688885420836,156.09167665924542,4508910
2024-01-01 20:58:00,156.09542087325434,156.09554356801178,156.04028802434462,156.0405814701256,5875070
2024-01-01 20:59:00,156.0147997793152,156.04016445461565,156.01479524172487,156.04016023829172,6504683
2024-01-01 21:00:00,156.05524864528005,156.08785094043287,156.05473812364437,156.08765394737705,5047132
2024-01-01 21:01:00,156.08090100988363,156.09763782483262,156.080855082619,156.09752301708966,5420147
2024-01-01 21:02:00,156.13164173061494,156.1436821480229,156.13134667452914,156.14351294467428,8737362
2024-01-01 21:03:00,156.11158738914207,156.11219104361484,156.07491838647388,156.0755793142567,3059770
2024-01-01 21:04:00,156.0665427845026,156.0929298361045,156.06632882323692,156.09274223854004,8189026
2024-01-01 21:05:00,156.10701031965817,156.10754773478382,155.9854339552257,155.98635688862382,6947439
2024-01-01 21:06:00,155.9709603148705,155.9816612122369,155.97090011613926,155.98163237920272,8303386
2024-01-01 21:07:00,155.97892026697065,155.97913509728622,155.91477328606683,155.9150892497224,9978029
2024-01-01 21:08:00,155.93595992099353,155.9359737787615,155.86134510860845,155.86170393902293,8361277
2024-01-01 21:09:00,155.9143444046852,155.96324373970398,155.91317148795187,155.96199029463904,2157150
2024-01-01 21:10:00,155.9725412398865,156.0512386663003,155.97211993167673,156.0510539708562,8383298
2024-01-01 21:11:00,156.02171187203237,156.10307690304745,156.02136601330625,156.1025499050611,2924770
2024-01-01 21:12:00,156.0865459737116,156.0871417713828,156.02037719682266,156.02126554440972,1757079
2024-01-01 21:13:00,156.01622344159114,156.01641297039532,156.00043981824712,156.00055541707454,8221555
2024-01-01 21:14:00,156.00474890476485,156.09952552006874,156.00468567757926,156.09915306385037,8903538
